time,angle,curLapTime,distanceFromStart,fuel,damage,gear,rpm,speedX,speedY,speedZ,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,wheel0,wheel1,wheel2,wheel3,trackPos,steer,accel,brake
1749812729218,-0.0199733,21.864,1027.23,93.2454,0.0,6,7664.43,258.343,0.00135792,8.68432,0.0,3.12692,3.21999,3.56948,4.33552,6.04469,8.66683,11.2433,16.1748,29.2083,130.411,117.601,51.1462,32.8789,24.3629,16.315,11.3643,9.19969,8.19696,7.87528,217.052,217.052,221.128,221.26,0.431583,0.0,1.0,0.0
1749812729240,-0.0199739,21.886,1028.81,93.2445,0.0,6,7665.98,258.408,0.00148951,8.66794,0.0,3.0957,3.18784,3.53385,4.29223,5.98433,8.58028,11.131,16.0132,28.9165,128.836,118.999,51.3492,33.0093,24.4595,16.3797,11.4094,9.23616,8.22946,7.9065,217.106,217.106,221.075,221.401,0.437258,0.0,1.0,0.0
1749812729260,-0.0199741,21.908,1030.39,93.2435,0.0,6,7668.14,258.472,0.00143835,8.65738,0.0,3.06446,3.15567,3.49818,4.24892,5.92394,8.49369,11.0187,15.8516,28.6247,127.259,121.51,51.5522,33.1398,24.5562,16.4445,11.4545,9.27266,8.26198,7.93774,217.161,217.161,221.366,221.234,0.442937,0.0,1.0,0.0
1749812729285,-0.0199752,21.93,1031.97,93.2426,0.0,6,7669.67,258.537,0.00129159,8.64556,0.0,3.03321,3.12349,3.46251,4.20559,5.86353,8.40706,10.9063,15.6899,28.3325,125.682,200.0,51.7554,33.2704,24.6529,16.5092,11.4996,9.30916,8.2945,7.96898,217.215,217.215,221.509,221.182,0.448617,0.0,1.0,0.0
1749812729306,-0.0199765,21.952,1033.55,93.2417,0.0,6,7671.31,258.602,0.00134345,8.64154,0.0,3.00198,3.09133,3.42686,4.16228,5.80314,8.32048,10.7939,15.5283,28.0405,124.103,200.0,51.9587,33.4009,24.7496,16.574,11.5447,9.34565,8.32701,8.00021,217.269,217.269,221.326,221.458,0.454294,0.0,1.0,0.0
1749812729328,-0.019977,21.974,1035.13,93.2408,0.0,6,7673.44,258.666,0.00149071,8.63519,0.0,2.97073,3.05915,3.39118,4.11895,5.74272,8.23384,10.6815,15.3665,27.7484,122.526,200.0,52.1619,33.5315,24.8464,16.6387,11.5898,9.38217,8.35954,8.03147,217.323,217.323,221.29,221.617,0.459976,0.0,1.0,0.0
1749812729351,-0.0199773,21.996,1036.71,93.2399,0.0,6,7675.18,258.731,0.00143287,8.62858,0.0,2.9395,3.02699,3.35553,4.07565,5.68235,8.14728,10.5692,15.205,27.4566,120.949,199.381,52.3648,33.6619,24.943,16.7034,11.6348,9.41865,8.39205,8.0627,217.378,217.377,221.57,221.437,0.465652,0.0,1.0,0.0
1749812729372,-0.0199783,22.018,1038.29,93.2389,0.0,6,7677.13,258.795,0.00129165,8.62678,0.0,2.90824,2.99479,3.31984,4.0323,5.62191,8.06061,10.4568,15.0432,27.1644,119.371,197.309,52.5682,33.7926,25.0398,16.7682,11.68,9.45518,8.42459,8.09396,217.432,217.431,221.723,221.396,0.471336,0.0,1.0,0.0
1749812729394,-0.0199796,22.04,1039.87,93.238,0.0,6,7678.9,258.859,0.00134347,8.62431,0.0,2.87697,2.9626,3.28415,3.98894,5.56146,7.97392,10.3443,14.8814,26.872,117.792,195.232,52.7717,33.9233,25.1366,16.833,11.7251,9.49171,8.45714,8.12523,217.486,217.486,221.545,221.677,0.477019,0.0,1.0,0.0
1749812729415,-0.0199802,22.062,1041.45,93.2371,0.0,6,7680.71,258.923,0.00148529,8.62311,0.0,2.84573,2.93042,3.24849,3.94562,5.50106,7.88732,10.232,14.7197,26.5801,116.214,193.154,52.9748,34.0538,25.2333,16.8978,11.7702,9.52821,8.48965,8.15647,217.54,217.54,221.5,221.826,0.482698,0.0,1.0,0.0
1749812729437,-0.0199804,22.084,1043.04,93.2362,0.0,6,7682.6,258.987,0.00143045,8.62197,0.0,2.81446,2.89822,3.21279,3.90227,5.44061,7.80065,10.1195,14.558,26.2879,114.636,191.072,53.1779,34.1844,25.33,16.9626,11.8153,9.56473,8.5222,8.18774,217.594,217.593,221.784,221.652,0.488382,0.0,1.0,0.0
1749812729460,-0.0199814,22.106,1044.62,93.2352,0.0,6,7684.43,259.051,0.00128601,8.62401,0.0,2.78308,2.86591,3.17697,3.85876,5.37995,7.71367,10.0067,14.3956,25.9946,113.054,188.985,53.3821,34.3155,25.4272,17.0276,11.8606,9.60139,8.55486,8.21911,217.647,217.647,221.934,221.607,0.494086,0.0,1.0,0.0
1749812729485,-0.0199827,22.128,1046.2,93.2343,0.0,6,7686.33,259.115,0.00134006,8.62586,0.0,2.75181,2.8337,3.14127,3.81539,5.31948,7.62695,9.89419,14.2337,25.7022,111.473,186.895,53.5856,34.4463,25.524,17.0924,11.9058,9.63794,8.58742,8.25039,217.701,217.701,221.759,221.892,0.499771,0.0,1.0,0.0
1749812729504,-0.0199833,22.15,1047.79,93.2334,0.0,6,7688.18,259.179,0.00148037,8.62859,0.0,2.72053,2.8015,3.10556,3.77202,5.25901,7.54025,9.78171,14.0719,25.4099,109.894,184.803,53.789,34.5769,25.6208,17.1573,11.9509,9.67448,8.61998,8.28167,217.755,217.755,221.715,222.042,0.505457,0.0,1.0,0.0
1749812729526,-0.0199835,22.172,1049.37,93.2325,0.0,6,7689.96,259.243,0.00142419,8.6344,0.0,2.68926,2.7693,3.06987,3.72867,5.19857,7.45359,9.66929,13.9102,25.1179,108.314,182.706,53.9921,34.7075,25.7176,17.222,11.996,9.711,8.65252,8.31293,217.808,217.808,221.997,221.863,0.51114,0.0,1.0,0.0
1749812729547,-0.0199845,22.194,1050.95,93.2315,0.0,6,7691.78,259.306,0.00128202,8.64064,0.0,2.65798,2.73708,3.03415,3.68529,5.13808,7.36686,9.55676,13.7483,24.8254,106.732,180.604,54.1957,34.8383,25.8145,17.2869,12.0412,9.74756,8.68509,8.34422,217.862,217.862,222.146,221.819,0.516828,0.0,1.0,0.0
1749812729569,-0.0199858,22.216,1052.54,93.2306,0.0,6,7693.69,259.37,0.00133959,8.6482,0.0,2.62671,2.70488,2.99846,3.64193,5.07763,7.28018,9.44431,13.5865,24.5331,105.152,178.499,54.3992,34.969,25.9113,17.3517,12.0863,9.78409,8.71763,8.37549,217.915,217.915,221.971,222.104,0.522512,0.0,1.0,0.0
1749812729592,-0.0199864,22.238,1054.12,93.2297,0.0,6,7695.3,259.434,0.00148211,8.65629,0.0,2.59542,2.67266,2.96274,3.59854,5.01713,7.19343,9.33176,13.4245,24.2407,103.57,176.39,54.6027,35.0998,26.0081,17.4166,12.1315,9.82065,8.75021,8.40678,217.968,217.969,221.921,222.248,0.528201,0.0,1.0,0.0
1749812729614,-0.0199866,22.26,1055.71,93.2288,0.0,6,7697.26,259.497,0.00142704,8.66911,0.0,2.56412,2.64043,2.92701,3.55514,4.95662,7.10667,9.21922,13.2626,23.9483,101.989,174.278,54.8061,35.2305,26.105,17.4814,12.1767,9.85722,8.78279,8.43808,218.022,218.022,222.207,222.074,0.53389,0.0,1.0,0.0
1749812729650,-0.0199876,22.282,1057.29,93.2279,0.0,6,7699.21,259.56,0.00128534,8.679,0.0,2.53284,2.60822,2.8913,3.51177,4.89615,7.01997,9.10673,13.1008,23.6559,100.408,172.16,55.0096,35.3612,26.2018,17.5462,12.2218,9.89376,8.81534,8.46936,218.075,218.075,222.361,222.033,0.539576,0.0,1.0,0.0
1749812729680,-0.0199889,22.304,1058.88,93.2269,0.0,6,7700.87,259.623,0.00133891,8.69112,0.0,2.50154,2.57598,2.85557,3.46837,4.83564,6.93319,8.99415,12.9388,23.3633,98.8258,170.039,55.2133,35.4921,26.2988,17.6111,12.267,9.93033,8.84793,8.50066,218.128,218.128,222.178,222.311,0.545266,0.0,1.0,0.0
1749812729684,-0.0199895,22.326,1060.47,93.226,0.0,6,7702.77,259.686,0.00148768,8.70855,0.0,2.47025,2.54376,2.81985,3.42499,4.77515,6.84647,8.88164,12.7769,23.071,97.2434,167.912,55.4167,35.6228,26.3956,17.676,12.3121,9.96689,8.8805,8.53195,218.181,218.181,222.136,222.463,0.550953,0.0,1.0,0.0
1749812729712,-0.0199897,22.348,1062.05,93.2251,0.0,6,7704.31,259.749,0.00142777,8.72294,0.0,2.43894,2.51152,2.78411,3.38157,4.71462,6.75968,8.76905,12.615,22.7785,95.6611,165.782,55.6202,35.7536,26.4925,17.7408,12.3573,10.0035,8.91309,8.56326,218.234,218.234,222.411,222.277,0.556645,0.0,1.0,0.0
1749812729723,-0.0199907,22.37,1063.64,93.2242,0.0,6,7706.36,259.812,0.00129128,8.74221,0.0,2.40763,2.47928,2.74836,3.33816,4.65408,6.67288,8.65644,12.4529,22.4858,94.0781,163.648,55.8239,35.8844,26.5894,17.8057,12.4025,10.0401,8.94568,8.59457,218.287,218.286,222.567,222.239,0.562337,0.0,1.0,0.0
1749812729749,-0.019992,22.392,1065.23,93.2232,0.0,6,7708.25,259.874,0.00135436,8.75829,0.0,2.37621,2.44692,2.7125,3.29459,4.59334,6.58578,8.54345,12.2904,22.1921,92.492,161.507,56.0285,36.0158,26.6867,17.8709,12.4479,10.0768,8.97838,8.62599,218.339,218.339,222.392,222.525,0.568048,0.0,1.0,0.0
1749812729766,-0.0199926,22.414,1066.82,93.2223,0.0,6,7709.78,259.937,0.00149667,8.7803,0.0,2.34489,2.41467,2.67674,3.25116,4.53279,6.49896,8.43081,12.1283,21.8995,90.9082,159.363,56.2321,36.1467,26.7837,17.9358,12.4931,10.1134,9.01099,8.65731,218.392,218.392,222.338,222.665,0.573742,0.0,1.0,0.0
1749812729788,-0.0199928,22.436,1068.41,93.2214,0.0,6,7711.87,259.999,0.00144645,8.8036,0.0,2.31359,2.38244,2.64101,3.20776,4.47228,6.4122,8.31826,11.9664,21.6071,89.325,157.215,56.4355,36.2774,26.8805,18.0006,12.5383,10.1499,9.04357,8.68861,218.444,218.444,222.629,222.495,0.579432,0.0,1.0,0.0
1749812729812,-0.0199938,22.458,1069.99,93.2205,0.0,6,7713.22,260.062,0.00129766,8.82271,0.0,2.28226,2.35018,2.60525,3.16433,4.41172,6.32537,8.20561,11.8043,21.3144,87.7409,155.061,56.6393,36.4083,26.9775,18.0656,12.5835,10.1865,9.07617,8.71994,218.497,218.496,222.765,222.437,0.585126,0.0,1.0,0.0
1749812729834,-0.0199951,22.48,1071.58,93.2195,0.0,6,7715.25,260.123,0.00136102,8.85254,0.0,2.25095,2.31793,2.5695,3.12091,4.35118,6.23857,8.093,11.6423,21.0217,86.1556,152.9,56.8432,36.5393,27.0745,18.1305,12.6287,10.2231,9.10877,8.75125,218.549,218.549,222.593,222.726,0.590818,0.0,1.0,0.0
1749812729856,-0.0199956,22.502,1073.17,93.2186,0.0,6,7717.26,260.185,0.0015124,8.87441,0.0,2.21961,2.28567,2.53373,3.07746,4.29061,6.15171,7.98032,11.4802,20.7289,84.571,150.736,57.0469,36.6702,27.1715,18.1954,12.6739,10.2597,9.14139,8.78259,218.6,218.6,222.556,222.884,0.596515,0.0,1.0,0.0
1749812729879,-0.0199959,22.524,1074.76,93.2177,0.0,6,7718.69,260.247,0.0014505,8.9028,0.0,2.18828,2.2534,2.49796,3.03402,4.23003,6.06486,7.86765,11.3181,20.4363,82.9866,148.566,57.2506,36.801,27.2685,18.2604,12.7191,10.2963,9.174,8.81392,218.653,218.653,222.826,222.692,0.602211,0.0,1.0,0.0
1749812729899,-0.0199969,22.546,1076.35,93.2168,0.0,6,7720.76,260.308,0.001313,8.93317,0.0,2.15696,2.22115,2.46221,2.99059,4.16949,5.97805,7.75503,11.1561,20.1436,81.4012,146.39,57.4544,36.932,27.3654,18.3253,12.7643,10.3329,9.2066,8.84524,218.704,218.704,222.983,222.654,0.607904,0.0,1.0,0.0
1749812729922,-0.0199983,22.568,1077.94,93.2159,0.0,6,7721.94,260.37,0.00136153,8.96072,0.0,2.12561,2.18887,2.42643,2.94713,4.10888,5.89115,7.64229,10.9939,19.8506,79.8147,144.208,57.6585,37.063,27.4625,18.3903,12.8096,10.3695,9.23923,8.87659,218.756,218.756,222.786,222.919,0.613602,0.0,1.0,0.0
1749812729943,-0.0199988,22.59,1079.53,93.2149,0.0,6,7724.18,260.431,0.00151921,8.99734,0.0,2.09429,2.15661,2.39067,2.9037,4.04833,5.80433,7.52965,10.8318,19.558,78.2292,142.021,57.8621,37.1939,27.5595,18.4552,12.8548,10.4061,9.27184,8.90791,218.808,218.808,222.753,223.081,0.619296,0.0,1.0,0.0
1749812729964,-0.019999,22.612,1081.13,93.214,0.0,6,7726.07,260.492,0.00147137,9.02335,0.0,2.06294,2.12433,2.35489,2.86023,3.98774,5.71744,7.41694,10.6697,19.2652,76.6435,139.828,58.0658,37.3248,27.6565,18.5201,12.9,10.4428,9.30447,8.93926,218.859,218.858,223.042,222.91,0.624994,0.0,1.0,0.0
1749812729986,-0.0200001,22.634,1082.72,93.2131,0.0,6,7727.4,260.554,0.0013152,9.06191,0.0,2.03158,2.09204,2.31909,2.81675,3.92711,5.63052,7.30418,10.5075,18.9722,75.0562,137.628,58.2699,37.4559,27.7536,18.5851,12.9453,10.4794,9.33711,8.97062,218.911,218.91,223.174,222.846,0.630695,0.0,1.0,0.0
1749812730008,-0.0200014,22.656,1084.31,93.2122,0.0,6,7729.67,260.614,0.00139098,9.09972,0.0,2.00025,2.05977,2.28332,2.7733,3.86653,5.54366,7.19148,10.3453,18.6793,73.4684,135.422,58.5157,37.587,27.8506,18.6501,12.9905,10.516,9.36973,9.00195,218.961,218.961,223.009,223.142,0.636391,0.0,1.0,0.0
1749812730032,-0.020002,22.678,1085.9,93.2112,0.0,6,7730.64,260.675,0.00152862,9.13224,0.0,1.96889,2.02748,2.24752,2.72982,3.80591,5.45674,7.07872,10.1831,18.3864,71.8817,133.209,58.8493,37.718,27.9477,18.7151,13.0358,10.5526,9.40237,9.03331,219.013,219.013,222.94,223.268,0.642092,-0.16666666666666666,1.0,0.0
1749812730056,-0.0200022,22.7,1087.49,93.2103,0.0,6,7732.88,260.735,0.00148957,9.17689,0.0,1.93743,1.99508,2.21161,2.6862,3.74509,5.36954,6.96561,10.0204,18.0925,70.2937,130.989,59.2841,37.8494,28.0451,18.7803,13.0812,10.5894,9.43512,9.06477,219.063,219.063,223.236,223.102,0.647811,-0.3333333333333333,1.0,0.0
1749812730078,-0.0200032,22.722,1089.09,93.2094,0.0,6,7734.51,260.795,0.00135498,9.21157,0.0,1.90606,1.96278,2.1758,2.64271,3.68445,5.28258,6.8528,9.85807,17.7994,68.705,128.762,59.8356,37.9805,28.1422,18.8453,13.1265,10.6261,9.46777,9.09614,219.114,219.113,223.385,223.058,0.653513,-0.3333333333333333,1.0,0.0
1749812730098,-0.0165765,22.744,1090.68,93.2085,0.0,6,7736.17,260.817,-0.226534,9.2568,0.0,1.87665,1.93426,2.14642,2.6107,3.64853,5.24792,6.82834,9.87842,18.102,69.9689,128.57,58.845,37.5809,27.9525,18.7892,13.122,10.6383,9.4889,9.12487,218.331,219.344,223.074,223.451,0.658838,-0.3333333333333333,1.0,0.0
1749812730123,-0.00505671,22.766,1092.28,93.2075,0.0,6,7739.56,260.754,0.954398,9.29945,0.0,1.85545,1.9183,2.13625,2.6108,3.67867,5.35063,7.03611,10.3872,20.1256,77.2842,133.143,54.5846,36.012,27.114,18.451,12.9983,10.5903,9.48013,9.14469,216.718,219.357,222.471,224.247,0.66265,0.0,1.0,0.0
1749812730143,0.0128732,22.788,1093.87,93.2066,0.0,6,7742.38,260.623,3.4634,9.33827,0.0,1.84619,1.91793,2.14776,2.64496,3.77659,5.59583,7.49315,11.4692,24.8375,88.5396,141.462,49.1691,33.7496,25.8522,17.9101,12.7822,10.493,9.44508,9.15472,215.681,219.798,222.016,224.86,0.664357,0.0,1.0,0.0
1749812730164,0.0342799,22.81,1095.46,93.2057,0.0,6,7748.61,260.414,6.55979,9.40497,0.0,1.85205,1.93517,2.18176,2.71221,3.93801,5.97831,8.20602,13.2407,34.949,100.665,151.914,44.1346,31.3568,24.461,17.2823,12.517,10.3654,9.39105,9.15442,214.903,219.867,221.999,225.234,0.663461,0.0,1.0,0.0
1749812730186,0.0563232,22.832,1097.05,93.2048,0.0,6,7751.9,260.188,10.063,9.45796,0.0,1.87337,1.96921,2.23597,2.80765,4.15225,6.48142,9.16714,15.8597,53.9589,111.812,78.037,39.9002,29.1882,23.1495,16.6611,12.2415,10.2258,9.32578,9.1441,215.974,221.113,222.217,225.248,0.659927,0.0,1.0,0.0
1749812730208,0.0728842,22.854,1098.64,93.2038,0.0,6,7750.46,260.059,12.4344,9.55117,0.0,1.90761,2.01431,2.29965,2.91025,4.36754,6.97709,10.131,18.7491,65.3042,119.349,60.9074,37.1476,27.6964,22.2138,16.1952,12.0222,10.1068,9.26225,9.12168,216.726,220.296,222.811,224.547,0.654083,0.0,0.8333333333333334,0.0
1749812730229,0.0842204,22.876,1100.23,93.2029,0.0,6,7748.95,259.974,13.2151,9.6303,0.0,1.95481,2.0706,2.37287,3.01942,4.57918,7.44147,11.027,21.5976,71.9077,123.808,55.2419,35.377,26.6901,21.5601,15.8509,11.847,10.0022,9.19675,9.08432,217.205,219.663,223.322,223.954,0.64584,0.0,0.6666666666666666,0.0
1749812730253,0.0911036,22.898,1101.82,93.202,0.0,6,7740.12,259.952,12.7829,9.71867,0.0,2.0161,2.1396,2.45762,3.13786,4.79017,7.87008,11.8194,24.0931,75.2877,125.737,52.4543,34.2531,26.0175,21.104,15.5922,11.701,9.90421,9.12487,9.02971,217.671,219.124,223.343,223.439,0.634956,0.0,0.8333333333333334,0.0
1749812730276,0.0942241,22.92,1103.41,93.2012,0.0,6,7713.78,259.935,11.4238,9.80242,0.0,2.09044,2.22041,2.55314,3.26488,4.99918,8.2556,12.4776,25.9425,76.1992,125.566,51.2572,33.5884,25.5884,20.794,15.3969,11.5754,9.80925,9.04554,8.95857,218.085,218.702,222.752,222.506,0.621605,0.0,1.0,0.0
1749812730295,0.0945098,22.942,1105.0,93.2007,0.0,6,7686.8,259.891,9.52167,9.85054,0.0,2.17738,2.31294,2.65979,3.40174,5.2102,8.60814,13.0182,27.1169,75.3936,123.854,51.1044,33.2282,25.3208,20.58,15.2414,11.4604,9.71285,8.95738,8.87193,218.379,218.36,221.925,221.775,0.605879,0.0,1.0,0.0
1749812730319,0.0928212,22.964,1106.58,93.1999,0.0,6,7700.65,259.888,7.36563,9.89069,0.0,2.27545,2.41598,2.7767,3.54828,5.42572,8.93928,13.472,27.7583,73.5049,121.114,51.7468,33.062,25.154,20.4242,15.1082,11.3492,9.61253,8.86054,8.77211,218.576,218.134,222.401,222.089,0.588062,0.0,1.0,0.0
1749812730339,0.0903252,22.986,1108.17,93.199,0.0,6,7715.46,259.949,5.35606,9.88887,0.0,2.38275,2.52816,2.90318,3.70532,5.6522,9.27464,13.9071,28.2141,71.2828,118.004,52.8715,32.956,25.0135,20.2802,14.9753,11.2329,9.50528,8.75536,8.66227,218.691,218.1,222.784,222.573,0.568538,0.0,1.0,0.0
1749812730363,0.0876558,23.008,1109.76,93.1981,0.0,6,7715.18,260.023,3.64783,9.88539,0.0,2.49734,2.64779,3.03781,3.87205,5.89144,9.62592,14.3581,28.6713,69.1022,114.873,54.3397,32.8518,24.8616,20.1249,14.8324,11.1083,9.39052,8.64297,8.54506,218.768,218.155,222.674,222.641,0.547681,0.0,1.0,0.0
1749812730383,0.0852766,23.03,1111.34,93.1971,0.0,6,7717.28,260.089,2.33526,9.84961,0.0,2.61712,2.77296,3.17888,4.04713,6.14392,10.0008,14.8491,29.2524,67.1972,111.959,56.0266,32.7206,24.6727,19.9432,14.6734,10.9738,9.2686,8.52487,8.423,218.784,218.254,222.878,222.558,0.525889,0.0,1.0,0.0
1749812730405,0.0833444,23.052,1112.92,93.1962,0.0,6,7717.79,260.153,1.39069,9.80461,0.0,2.74014,2.90175,3.32437,4.22837,6.40737,10.3982,15.383,29.8734,65.608,109.323,57.9271,32.5486,24.4416,19.7331,14.4985,10.8306,9.14103,8.40282,8.29818,218.787,218.361,222.835,222.63,0.503523,0.0,1.0,0.0
1749812730428,0.0818827,23.074,1114.51,93.1953,0.0,6,7720.44,260.214,0.745992,9.75617,0.0,2.86532,3.03309,3.47315,4.41445,6.68018,10.8165,15.9584,30.466,64.308,106.964,60.1331,32.3333,24.1702,19.4964,14.3093,10.68,9.00897,8.2779,8.17166,218.782,218.467,222.671,222.948,0.480778,0.0,1.0,0.0
1749812730450,0.0808604,23.096,1116.1,93.1944,0.0,6,7721.7,260.274,0.337106,9.69226,0.0,2.99143,3.1657,3.62375,4.60358,6.95973,11.2515,16.5691,31.0269,63.2462,104.847,62.9458,32.082,23.8646,19.2377,14.1089,10.524,8.87395,8.15141,8.04463,218.785,218.565,222.812,222.881,0.457881,0.0,1.0,0.0
1749812730472,0.0801622,23.118,1117.68,93.1934,0.0,6,7724.05,260.334,0.0881658,9.62764,0.0,3.11883,3.29988,3.77647,4.79597,7.24588,11.7016,17.21,31.5436,62.3479,102.911,68.4928,31.8074,23.5322,18.9615,13.8992,10.3632,8.73612,8.02317,7.91661,218.8,218.651,222.771,223.057,0.434761,0.0,1.0,0.0
1749812730492,0.0796999,23.14,1119.27,93.1925,0.0,6,7726.3,260.393,-0.0556781,9.55338,0.0,3.24617,3.43417,3.92955,4.98926,7.53466,12.1594,17.8683,31.9969,61.5496,101.098,146.686,31.5267,23.1875,18.6751,13.6846,10.2004,8.59736,7.89467,7.78886,218.824,218.726,223.038,222.921,0.411661,0.0,1.0,0.0
1749812730515,0.0794188,23.162,1120.85,93.1916,0.0,6,7727.71,260.454,-0.12834,9.48575,0.0,3.37365,3.56876,4.08317,5.1836,7.8261,12.6243,18.5422,32.3883,60.8195,99.3765,144.4,31.2473,22.8467,18.3806,13.466,10.0358,8.45769,7.76579,7.66114,218.855,218.797,223.158,222.879,0.388543,0.0,1.0,0.0
1749812730538,0.0792685,23.184,1122.44,93.1907,0.0,6,7729.85,260.513,-0.156103,9.41701,0.0,3.50116,3.7035,4.23712,5.37864,8.11944,13.0945,19.216,32.7178,60.1317,97.7186,142.185,30.9777,22.5148,18.0805,13.2447,9.86994,8.31747,7.6367,7.53349,218.891,218.861,222.983,223.178,0.365424,0.0,1.0,0.0
1749812730559,0.0792075,23.206,1124.03,93.1898,0.0,6,7731.32,260.574,-0.158177,9.34681,0.0,3.62869,3.83833,4.39129,5.57419,8.41416,13.5686,19.8182,32.9843,59.4606,96.1039,140.02,30.7248,22.1955,17.7767,13.0216,9.70334,8.17688,7.50748,7.4059,218.932,218.922,222.919,223.329,0.342306,0.0,1.0,0.0
1749812730582,0.0792037,23.228,1125.61,93.1888,0.0,6,7733.3,260.634,-0.147456,9.2833,0.0,3.75625,3.97325,4.54564,5.77011,8.70986,14.0454,20.3426,33.1912,58.7883,94.5157,137.883,30.4943,21.8911,17.4778,12.7974,9.53625,8.03606,7.37819,7.27835,218.977,218.978,223.209,223.155,0.319187,0.0,1.0,0.0
1749812730603,0.0792329,23.25,1127.2,93.1879,0.0,6,7734.81,260.695,-0.131934,9.22272,0.0,3.88379,4.1082,4.70007,5.96622,9.00614,14.5179,20.7963,33.3387,58.1022,92.9396,135.758,30.2927,21.6043,17.193,12.5726,9.36891,7.89514,7.24886,7.15083,219.024,219.032,223.347,223.104,0.296071,0.0,1.0,0.0
1749812730625,0.0792782,23.272,1128.79,93.187,0.0,6,7736.48,260.755,-0.116421,9.17108,0.0,4.01134,4.24317,4.85456,6.16247,9.30277,14.9459,21.1848,33.431,57.396,91.371,133.639,30.1234,21.3368,16.9238,12.3476,9.20146,7.75416,7.11952,7.02332,219.074,219.085,223.167,223.377,0.272956,0.0,1.0,0.0
1749812730647,0.0793333,23.294,1130.38,93.1861,0.0,6,7738.36,260.815,-0.102716,9.12212,0.0,4.13891,4.37817,5.00911,6.35882,9.59967,15.3249,21.5142,33.4725,56.6716,89.8058,131.522,29.99,21.0898,16.6706,12.1224,9.03394,7.61315,6.99015,6.8958,219.123,219.137,223.136,223.518,0.249839,0.0,1.0,0.0
1749812730670,0.0793889,23.316,1131.97,93.1851,0.0,6,7739.44,260.877,-0.0926582,9.08368,0.0,4.26645,4.51317,5.16365,6.55518,9.89487,15.6584,21.7887,33.4651,55.9258,88.2383,129.4,29.8973,20.8649,16.4345,11.9047,8.86644,7.47215,6.86081,6.7683,219.175,219.188,223.386,223.331,0.226724,0.0,1.0,0.0
1749812730692,0.0794437,23.338,1133.56,93.1842,0.0,6,7741.23,260.937,-0.0854232,9.06038,0.0,4.39401,4.64817,5.31821,6.75157,10.1683,15.9491,22.0134,33.4137,55.159,86.6693,127.272,29.8484,20.6632,16.216,11.7,8.69897,7.33116,6.73146,6.64079,219.226,219.238,223.55,223.269,0.203609,0.0,1.0,0.0
1749812730713,0.0794958,23.36,1135.15,93.1833,0.0,6,7742.21,260.998,-0.0806747,9.03968,0.0,4.52155,4.78316,5.47275,6.94786,10.4149,16.2005,22.1915,33.3215,54.3741,85.0977,125.138,29.8466,20.4852,16.0153,11.5089,8.53197,7.1902,6.60213,6.5133,219.277,219.289,223.337,223.539,0.180496,0.0,1.0,0.0
1749812730736,0.0795454,23.382,1136.74,93.1824,0.0,6,7743.97,261.058,-0.0779774,9.04206,0.0,4.64911,4.91816,5.62731,7.13434,10.6362,16.4146,22.327,33.1917,53.5714,83.5254,122.999,29.8962,20.3326,15.8333,11.3311,8.37295,7.04924,6.4728,6.38579,219.329,219.34,223.307,223.671,0.15738,0.0,1.0,0.0
1749812730756,0.079595,23.404,1138.33,93.1814,0.0,6,7745.04,261.119,-0.0763664,9.04997,0.0,4.77664,5.05315,5.77796,7.30489,10.8328,16.5936,22.4227,33.0267,52.7519,81.9503,120.854,30.003,20.2063,15.6706,11.1672,8.22474,6.91053,6.34348,6.25829,219.38,219.391,223.58,223.471,0.134269,0.0,1.0,0.0
1749812730778,0.0796392,23.426,1139.92,93.1805,0.0,6,7746.37,261.18,-0.0763878,9.08088,0.0,4.90417,5.18445,5.91686,7.4597,11.0063,16.7394,22.4814,32.8284,51.9157,80.3715,118.701,30.1726,20.108,15.5277,11.0174,8.08742,6.78091,6.21535,6.1308,219.432,219.442,223.703,223.413,0.111158,0.0,1.0,0.0
1749812730800,0.0751752,23.448,1141.51,93.1796,0.0,6,7748.24,261.239,-0.0763191,9.12436,0.0,5.02682,5.30588,6.04398,7.59938,11.1571,16.8546,22.5056,32.6008,51.0661,78.7926,116.543,30.4105,20.0381,15.4051,10.8818,7.96099,6.6609,6.09528,6.00446,219.482,219.492,223.536,223.688,0.0885676,0.0,1.0,0.0
1749812730823,0.0695205,23.47,1143.1,93.1787,0.0,6,7748.73,261.3,-0.0764751,9.18507,0.0,5.14044,5.41742,6.15964,7.72417,11.2865,16.9406,22.4977,32.3446,50.2033,77.2115,114.38,30.7243,19.9982,15.3037,10.7609,7.84566,6.55052,5.98442,5.88626,219.533,219.543,223.451,223.804,0.0675881,0.0,1.0,0.0
1749812730846,0.0638927,23.492,1144.69,93.1777,0.0,6,7750.18,261.36,-0.0772592,9.25506,0.0,5.24515,5.51941,6.26412,7.83481,11.3954,16.9989,22.4598,32.0618,49.3266,75.6294,112.21,31.1242,19.9902,15.2237,10.6547,7.74126,6.44963,5.88257,5.7774,219.583,219.593,223.714,223.623,0.0482455,0.0,1.0,0.0
