time,angle,curLapTime,damage,gear,rpm,speedX,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,trackPos,steer,accel,brake
1749549413872,-0.00178688,87.944,0.0,3,6044.53,109.72,0.0,4.02889,4.16901,4.64736,5.68754,8.03291,11.7221,15.4633,22.9687,45.3011,200.0,81.652,40.556,27.1152,20.4828,13.9855,9.87631,8.05788,7.2205,6.97113,0.267476,0.0,1.0,0.0
1749549413892,-0.00178641,87.966,0.0,3,6071.18,110.167,0.0,4.02767,4.16776,4.64597,5.68583,8.0305,11.7186,15.4587,22.9618,45.2877,200.0,81.6662,40.5631,27.1199,20.4863,13.988,9.87803,8.05928,7.22176,6.97234,0.267697,0.0,1.0,0.0
1749549413916,-0.00178593,87.988,0.0,3,6097.65,110.615,0.0,4.02642,4.16646,4.64452,5.68406,8.028,11.715,15.4539,22.9547,45.2738,200.0,81.6801,40.5702,27.1247,20.49,13.9905,9.8798,8.06073,7.22306,6.9736,0.267926,0.0,1.0,0.0
1749549413937,-0.00178593,88.01,0.0,3,6124.08,111.063,0.0,4.02526,4.16526,4.64318,5.68242,8.02569,11.7116,15.4494,22.9481,45.2607,200.0,81.6941,40.577,27.1292,20.4934,13.9928,9.88145,8.06207,7.22426,6.97476,0.268136,0.0,1.0,0.0
1749549413959,-0.00178688,88.032,0.0,3,6149.69,111.512,0.0,4.02399,4.16395,4.64171,5.68063,8.02315,11.7079,15.4445,22.9408,45.246,200.0,81.7094,40.5845,27.1342,20.4972,13.9954,9.88325,8.06354,7.22558,6.97603,0.268367,0.0,1.0,0.0
1749549413983,-0.00178641,88.054,0.0,3,6168.71,111.966,0.0,4.02284,4.16276,4.64039,5.67901,8.02087,11.7046,15.4401,22.9343,45.2333,200.0,81.7228,40.5912,27.1387,20.5005,13.9977,9.88488,8.06486,7.22676,6.97717,0.268575,0.0,1.0,0.0
1749549414002,-0.00178545,88.076,0.0,3,6194.58,112.416,0.0,4.02152,4.1614,4.63887,5.67716,8.01825,11.7007,15.4351,22.9269,45.219,200.0,81.7374,40.5987,27.1437,20.5043,14.0003,9.88674,8.06639,7.22813,6.9785,0.268815,0.0,1.0,0.0
1749549414025,-0.00178593,88.098,0.0,3,6221.39,112.867,0.0,4.02032,4.16015,4.63749,5.67546,8.01584,11.6972,15.4305,22.9199,45.205,200.0,81.7519,40.6057,27.1484,20.5079,14.0027,9.88844,8.06778,7.22937,6.97969,0.269033,0.0,1.0,0.0
1749549414046,-0.00178688,88.12,0.0,3,6247.92,113.318,0.0,4.01904,4.15882,4.636,5.67364,8.01328,11.6935,15.4255,22.9125,45.1903,200.0,81.7678,40.6134,27.1535,20.5117,14.0053,9.89027,8.06927,7.2307,6.98098,0.269267,0.0,1.0,0.0
1749549414070,-0.00178688,88.142,0.0,3,6274.43,113.77,0.0,4.0179,4.15764,4.63469,5.67203,8.011,11.6902,15.4211,22.906,45.1775,200.0,81.7807,40.62,27.1579,20.515,14.0076,9.89188,8.07058,7.23188,6.98212,0.269474,0.0,1.0,0.0
1749549414092,-0.00178593,88.164,0.0,3,6300.08,114.224,0.0,4.01656,4.15626,4.63315,5.67015,8.00835,11.6863,15.416,22.8985,45.1629,200.0,81.7959,40.6276,27.1631,20.5189,14.0103,9.89377,8.07213,7.23327,6.98346,0.269718,0.0,1.0,0.0
1749549414112,-0.00178641,88.186,0.0,3,6319.27,114.681,0.0,4.01534,4.155,4.63174,5.66843,8.00591,11.6827,15.4114,22.8915,45.149,200.0,81.8106,40.6348,27.1678,20.5226,14.0127,9.8955,8.07353,7.23453,6.98467,0.269939,0.0,1.0,0.0
1749549414135,-0.00178688,88.208,0.0,3,6345.6,115.134,0.0,4.01404,4.15365,4.63024,5.66658,8.00331,11.6789,15.4063,22.884,45.1339,200.0,81.8263,40.6425,27.173,20.5264,14.0153,9.89735,8.07504,7.23588,6.98598,0.270176,0.0,1.0,0.0
1749549414162,-0.00178688,88.23,0.0,3,6372.18,115.587,0.0,4.01286,4.15243,4.62888,5.66492,8.00096,11.6755,15.4018,22.8773,45.1209,200.0,81.8402,40.6494,27.1775,20.5299,14.0177,9.89902,8.07641,7.2371,6.98716,0.27039,0.0,1.0,0.0
1749549414178,-0.00178593,88.252,0.0,3,6398.54,116.041,0.0,4.01153,4.15105,4.62734,5.66304,7.99831,11.6716,15.3967,22.8698,45.1061,200.0,81.8549,40.6569,27.1826,20.5337,14.0203,9.9009,8.07794,7.23848,6.98849,0.270632,0.0,1.0,0.0
1749549414204,-0.00178641,88.274,0.0,3,6424.6,116.495,0.0,4.0103,4.14978,4.62592,5.66131,7.99586,11.6681,15.392,22.8628,45.0923,200.0,81.8697,40.6642,27.1875,20.5374,14.0228,9.90265,8.07936,7.23976,6.98972,0.270856,0.0,1.0,0.0
1749549414221,-0.00178688,88.296,0.0,3,6448.4,116.95,0.0,4.00898,4.14841,4.6244,5.65944,7.99321,11.6642,15.3869,22.8551,45.077,200.0,81.8856,40.672,27.1926,20.5413,14.0255,9.90452,8.08089,7.24112,6.99104,0.271096,0.0,1.0,0.0
1749549414244,-0.00178688,88.318,0.0,3,6470.22,117.407,0.0,4.0077,4.14709,4.62292,5.65763,7.99066,11.6605,15.382,22.8479,45.0628,200.0,81.9006,40.6794,27.1976,20.545,14.0281,9.90634,8.08237,7.24245,6.99232,0.271329,0.0,1.0,0.0
1749549414266,-0.00178593,88.34,0.0,4,6496.57,117.861,0.0,4.00641,4.14576,4.62144,5.65582,7.98811,11.6568,15.3771,22.8406,45.0486,200.0,81.9148,40.6867,27.2025,20.5488,14.0306,9.90815,8.08385,7.24378,6.9936,0.271562,0.0,1.0,0.0
1749549414289,-0.00178641,88.362,0.0,4,6522.99,118.316,0.0,4.00517,4.14447,4.62,5.65406,7.98563,11.6531,15.3723,22.8335,45.0346,200.0,81.9298,40.694,27.2074,20.5525,14.0331,9.90992,8.08529,7.24507,6.99485,0.271789,0.0,1.0,0.0
1749549414310,-0.00178688,88.384,0.0,4,6548.98,118.771,0.0,4.00381,4.14307,4.61844,5.65215,7.98292,11.6492,15.367,22.8257,45.0189,200.0,81.9461,40.702,27.2127,20.5565,14.0359,9.91184,8.08686,7.24647,6.9962,0.272035,0.0,1.0,0.0
1749549414333,-0.00178688,88.406,0.0,4,6574.92,119.226,0.0,4.0026,4.14182,4.61705,5.65044,7.98051,11.6457,15.3624,22.8188,45.0055,200.0,81.9603,40.709,27.2174,20.56,14.0383,9.91355,8.08826,7.24773,6.99741,0.272255,0.0,1.0,0.0
1749549414353,-0.00178593,88.428,0.0,4,6591.78,119.686,0.0,4.00122,4.14039,4.61545,5.64849,7.97775,11.6416,15.3571,22.811,44.9902,200.0,81.9756,40.7169,27.2227,20.564,14.041,9.91551,8.08986,7.24916,6.9988,0.272507,0.0,1.0,0.0
1749549414375,-0.00178688,88.45,0.0,4,6618.79,120.141,0.0,3.99992,4.13904,4.61395,5.64665,7.97515,11.6378,15.3521,22.8035,44.9753,200.0,81.9918,40.7247,27.2279,20.5679,14.0437,9.91736,8.09137,7.25051,7.0001,0.272744,0.0,1.0,0.0
1749549414401,-0.00178784,88.472,0.0,4,6645.76,120.596,0.0,3.99857,4.13764,4.61239,5.64474,7.97245,11.6339,15.3469,22.7957,44.9597,200.0,82.008,40.7326,27.2332,20.5719,14.0464,9.91928,8.09293,7.25191,7.00145,0.272989,0.0,1.0,0.0
1749549414420,-0.00178736,88.494,0.0,4,6673.0,121.051,0.0,3.99725,4.13627,4.61086,5.64287,7.96982,11.6301,15.3418,22.7882,44.945,200.0,82.0235,40.7403,27.2383,20.5758,14.049,9.92115,8.09446,7.25328,7.00277,0.273229,0.0,1.0,0.0
1749549414442,-0.00178068,88.516,0.0,4,5208.9,121.127,0.0,3.99591,4.13489,4.60934,5.64102,7.96724,11.6264,15.3371,22.7815,44.9334,200.0,82.0328,40.7466,27.2429,20.5793,14.0516,9.92298,8.09597,7.25465,7.00411,0.273473,0.0,1.0,0.0
1749549414465,-0.00177735,88.538,0.0,4,5194.36,121.061,0.0,3.99435,4.13328,4.60755,5.63884,7.96418,11.6219,15.3313,22.773,44.9175,200.0,82.0474,40.7548,27.2485,20.5837,14.0546,9.92515,8.09776,7.25626,7.00567,0.273756,0.0,1.0,0.0
1749549414486,-0.00177449,88.56,0.0,4,5180.06,120.994,0.0,3.9929,4.13179,4.60588,5.63681,7.96132,11.6178,15.3259,22.765,44.9024,200.0,82.0622,40.7626,27.2539,20.5878,14.0574,9.92718,8.09942,7.25776,7.00712,0.27402,0.0,1.0,0.0
1749549414509,-0.00177449,88.582,0.0,4,5165.97,120.927,0.0,3.99195,4.1308,4.60478,5.63546,7.95942,11.615,15.3222,22.7596,44.8917,200.0,82.0733,40.7682,27.2576,20.5906,14.0594,9.92853,8.10052,7.25874,7.00807,0.274193,0.0,1.0,0.0
1749549414529,-0.00177449,88.604,0.0,4,5152.11,120.86,0.0,3.9906,4.12941,4.60323,5.63356,7.95673,11.6111,15.317,22.7519,44.8765,200.0,82.0891,40.776,27.2629,20.5946,14.0621,9.93044,8.10208,7.26014,7.00942,0.274438,0.0,1.0,0.0
1749549414554,-0.00177449,88.626,0.0,4,5138.45,120.793,0.0,3.98923,4.128,4.60166,5.63164,7.95402,11.6071,15.3118,22.7441,44.8612,200.0,82.105,40.7839,27.2682,20.5986,14.0648,9.93237,8.10366,7.26155,7.01078,0.274686,0.0,1.0,0.0
1749549414575,-0.00177449,88.648,0.0,4,5065.28,120.725,0.0,3.98753,4.12623,4.59969,5.62923,7.95062,11.6022,15.3052,22.7344,44.842,200.0,82.125,40.7939,27.2748,20.6036,14.0682,9.93479,8.10563,7.26332,7.01249,0.274996,0.0,1.0,0.0
1749549414598,-0.00177544,88.67,0.0,4,5188.86,120.949,0.0,3.98604,4.1247,4.59798,5.62713,7.94765,11.5978,15.2995,22.7259,44.8251,200.0,82.1429,40.8026,27.2806,20.608,14.0712,9.93689,8.10735,7.26485,7.01397,0.275266,0.0,1.0,0.0
1749549414618,-0.00177306,88.692,0.0,4,5199.42,121.25,0.0,3.9847,4.1233,4.59642,5.62524,7.94499,11.594,15.2945,22.7185,44.8111,200.0,82.1568,40.81,27.2857,20.6118,14.0739,9.93879,8.1089,7.26625,7.01532,0.275511,0.0,1.0,0.0
1749549414639,-0.00177258,88.714,0.0,4,5210.8,121.55,0.0,3.98336,4.12192,4.59488,5.62335,7.94233,11.5901,15.2893,22.7109,44.7961,200.0,82.172,40.8177,27.2908,20.6157,14.0765,9.94068,8.11044,7.26763,7.01666,0.275754,0.0,1.0,0.0
1749549414664,-0.00177353,88.736,0.0,4,5222.94,121.85,0.0,3.98207,4.12058,4.59339,5.62152,7.93975,11.5863,15.2844,22.7035,44.7813,200.0,82.188,40.8254,27.296,20.6196,14.0792,9.94251,8.11194,7.26897,7.01795,0.275989,0.0,1.0,0.0
1749549414684,-0.00177353,88.758,0.0,4,5235.67,122.15,0.0,3.98075,4.11922,4.59188,5.61967,7.93713,11.5825,15.2793,22.696,44.7666,200.0,82.203,40.8329,27.301,20.6234,14.0818,9.94437,8.11345,7.27033,7.01926,0.276228,0.0,1.0,0.0
1749549414707,-0.00177258,88.78,0.0,4,5244.52,122.453,0.0,3.97941,4.11783,4.59033,5.61778,7.93446,11.5786,15.2742,22.6884,44.7519,200.0,82.2183,40.8407,27.3062,20.6273,14.0845,9.94627,8.11501,7.27172,7.02061,0.276472,0.0,1.0,0.0
1749549414729,-0.00177258,88.802,0.0,4,5258.73,122.752,0.0,3.97803,4.1164,4.58874,5.61583,7.9317,11.5746,15.2689,22.6805,44.7362,200.0,82.2344,40.8487,27.3116,20.6314,14.0872,9.94823,8.1166,7.27315,7.02199,0.276723,0.0,1.0,0.0
1749549414753,-0.00177353,88.824,0.0,4,5273.07,123.051,0.0,3.97671,4.11504,4.58721,5.61396,7.92906,11.5707,15.2638,22.6729,44.7211,200.0,82.2508,40.8566,27.3168,20.6353,14.0899,9.95011,8.11813,7.27452,7.02331,0.276963,0.0,1.0,0.0
1749549414771,-0.00177353,88.846,0.0,4,5287.57,123.35,0.0,3.97534,4.11362,4.58564,5.61203,7.92634,11.5668,15.2586,22.6651,44.7057,200.0,82.2663,40.8644,27.3221,20.6393,14.0926,9.95204,8.11971,7.27593,7.02467,0.277211,0.0,1.0,0.0
1749549414793,-0.00177258,88.868,0.0,4,5301.58,123.649,0.0,3.97396,4.11219,4.58404,5.61008,7.92359,11.5628,15.2533,22.6573,44.6906,200.0,82.2821,40.8724,27.3274,20.6434,14.0954,9.954,8.12131,7.27737,7.02606,0.277464,0.0,1.0,0.0
1749549414815,-0.00177258,88.89,0.0,4,5310.43,123.952,0.0,3.97258,4.11077,4.58245,5.60814,7.92084,11.5587,15.248,22.6494,44.6749,200.0,82.2982,40.8804,27.3328,20.6474,14.0982,9.95595,8.1229,7.27879,7.02744,0.277714,0.0,1.0,0.0
1749549414837,-0.00177353,88.912,0.0,4,5324.8,124.251,0.0,3.97117,4.10931,4.58083,5.60615,7.91803,11.5546,15.2426,22.6413,44.6588,200.0,82.3156,40.8888,27.3383,20.6516,14.101,9.95795,8.12453,7.28025,7.02884,0.27797,0.0,1.0,0.0
1749549414860,-0.00177353,88.934,0.0,4,5339.08,124.551,0.0,3.96982,4.10791,4.57927,5.60424,7.91533,11.5507,15.2374,22.6336,44.6436,200.0,82.331,40.8965,27.3435,20.6555,14.1037,9.95986,8.12609,7.28165,7.03019,0.278215,0.0,1.0,0.0
1749549414886,-0.00177258,88.956,0.0,4,5353.0,124.851,0.0,3.96851,4.10656,4.57776,5.60239,7.91273,11.5469,15.2324,22.6263,44.6294,200.0,82.3459,40.904,27.3486,20.6594,14.1063,9.96171,8.1276,7.28301,7.03151,0.278453,0.0,1.0,0.0
1749549414903,-0.00177258,88.978,0.0,4,5366.54,125.151,0.0,3.96718,4.10518,4.57622,5.60051,7.91007,11.543,15.2272,22.6186,44.6141,200.0,82.3615,40.9118,27.3538,20.6633,14.109,9.9636,8.12914,7.28439,7.03284,0.278696,0.0,1.0,0.0
1749549414927,-0.00177353,89.0,0.0,4,5375.51,125.454,0.0,3.96581,4.10376,4.57464,5.59858,7.90734,11.539,15.222,22.6108,44.5985,200.0,82.3784,40.92,27.3592,20.6673,14.1118,9.96554,8.13072,7.2858,7.0342,0.278944,0.0,1.0,0.0
1749549414954,-0.00177353,89.022,0.0,4,5389.41,125.754,0.0,3.96451,4.10241,4.57313,5.59673,7.90473,11.5352,15.217,22.6033,44.5838,200.0,82.3933,40.9275,27.3642,20.6712,14.1144,9.96739,8.13223,7.28716,7.03551,0.279182,0.0,1.0,0.0
1749549414969,-0.00177258,89.044,0.0,4,5403.33,126.054,0.0,3.96316,4.10102,4.57159,5.59485,7.90207,11.5314,15.2119,22.5958,44.5692,200.0,82.4085,40.9352,27.3694,20.6751,14.117,9.96929,8.13378,7.28855,7.03685,0.279426,0.0,1.0,0.0
1749549414991,-0.00177258,89.066,0.0,4,5417.24,126.354,0.0,3.96183,4.09964,4.57004,5.59295,7.89939,11.5274,15.2067,22.5881,44.5539,200.0,82.4242,40.9429,27.3746,20.679,14.1197,9.97118,8.13533,7.28994,7.03819,0.279669,0.0,1.0,0.0
1749549415014,-0.00177353,89.088,0.0,4,5430.79,126.655,0.0,3.96046,4.09823,4.56847,5.59103,7.89667,11.5235,15.2014,22.5803,44.5384,200.0,82.4411,40.9511,27.38,20.6831,14.1225,9.97312,8.13691,7.29135,7.03955,0.279917,0.0,1.0,0.0
1749549415037,-0.00177353,89.11,0.0,4,5440.64,126.958,0.0,3.95911,4.09683,4.56692,5.58912,7.89398,11.5195,15.1963,22.5726,44.5232,200.0,82.4564,40.9588,27.3852,20.687,14.1252,9.97503,8.13847,7.29275,7.0409,0.280162,0.0,1.0,0.0
1749549415060,-0.00177258,89.132,0.0,4,5454.05,127.259,0.0,3.95778,4.09545,4.56537,5.58724,7.89132,11.5157,15.1912,22.5651,44.5086,200.0,82.4716,40.9665,27.3903,20.6909,14.1279,9.97692,8.14001,7.29413,7.04224,0.280406,0.0,1.0,0.0
1749549415079,-0.00177258,89.154,0.0,4,5467.96,127.559,0.0,3.95641,4.09403,4.56379,5.5853,7.88859,11.5117,15.1859,22.5572,44.493,200.0,82.4877,40.9745,27.3957,20.6949,14.1306,9.97886,8.1416,7.29555,7.04361,0.280655,0.0,1.0,0.0
1749549415102,-0.00177353,89.176,0.0,4,5481.85,127.86,0.0,3.95499,4.09256,4.56216,5.5833,7.88576,11.5076,15.1804,22.5491,44.4768,200.0,82.5051,40.9829,27.4013,20.6991,14.1335,9.98087,8.14323,7.29701,7.04503,0.280912,0.0,1.0,0.0
1749549415125,-0.00177353,89.198,0.0,4,5495.41,128.161,0.0,3.95365,4.09117,4.56061,5.5814,7.88308,11.5036,15.1753,22.5414,44.4617,200.0,82.5204,40.9906,27.4065,20.7031,14.1362,9.98278,8.14479,7.29841,7.04637,0.281157,0.0,1.0,0.0
1749549415147,-0.00177258,89.22,0.0,4,5505.84,128.464,0.0,3.95227,4.08974,4.55902,5.57946,7.88034,11.4997,15.17,22.5337,44.4467,200.0,82.5361,40.9986,27.4118,20.7071,14.1389,9.98473,8.14638,7.29984,7.04775,0.281407,0.0,1.0,0.0
1749549415169,-0.00177258,89.242,0.0,4,5519.0,128.765,0.0,3.9509,4.08833,4.55744,5.57753,7.87761,11.4957,15.1648,22.5258,44.431,200.0,82.5521,41.0065,27.4171,20.7111,14.1417,9.98666,8.14796,7.30125,7.04912,0.281656,0.0,1.0,0.0
1749549415190,-0.00177353,89.264,0.0,4,5532.8,129.066,0.0,3.9495,4.08688,4.55582,5.57555,7.87481,11.4916,15.1594,22.5178,44.4151,200.0,82.5695,41.0149,27.4226,20.7153,14.1445,9.98866,8.14958,7.3027,7.05052,0.28191,0.0,1.0,0.0
1749549415213,-0.00177353,89.286,0.0,4,5546.59,129.368,0.0,3.94815,4.08548,4.55426,5.57364,7.87211,11.4876,15.1542,22.5101,44.3998,200.0,82.5849,41.0226,27.4278,20.7192,14.1472,9.99057,8.15114,7.3041,7.05187,0.282156,0.0,1.0,0.0
1749549415233,-0.00177258,89.308,0.0,4,5560.11,129.669,0.0,3.94677,4.08406,4.55268,5.5717,7.86938,11.4837,15.1489,22.5023,44.3848,200.0,82.6005,41.0305,27.4331,20.7232,14.1499,9.99251,8.15273,7.30553,7.05325,0.282407,0.0,1.0,0.0
1749549415255,-0.00177258,89.33,0.0,4,5570.77,129.972,0.0,3.94536,4.0826,4.55105,5.56971,7.86657,11.4795,15.1435,22.4942,44.3688,200.0,82.617,41.0387,27.4386,20.7274,14.1528,9.99451,8.15436,7.30699,7.05466,0.282663,0.0,1.0,0.0
1749549415278,-0.00177353,89.352,0.0,4,5584.12,130.274,0.0,3.94401,4.0812,4.54949,5.5678,7.86386,11.4756,15.1383,22.4865,44.3533,200.0,82.6338,41.0468,27.444,20.7314,14.1555,9.99643,8.15593,7.30839,7.05601,0.282908,0.0,1.0,0.0
1749549415300,-0.00177353,89.374,0.0,4,5597.85,130.576,0.0,3.94263,4.07977,4.54789,5.56584,7.8611,11.4716,15.133,22.4786,44.3378,200.0,82.6495,41.0547,27.4493,20.7355,14.1583,9.99839,8.15753,7.30982,7.05739,0.28316,0.0,1.0,0.0
1749549415321,-0.00177258,89.396,0.0,4,5611.55,130.878,0.0,3.9412,4.07829,4.54625,5.56383,7.85827,11.4674,15.1275,22.4706,44.3222,200.0,82.6657,41.0629,27.4548,20.7396,14.1611,10.0004,8.15917,7.3113,7.05882,0.28342,0.0,1.0,0.0
1749549415343,-0.00177258,89.418,0.0,4,5624.99,131.18,0.0,3.93979,4.07684,4.54463,5.56185,7.85546,11.4633,15.1221,22.4625,44.3061,200.0,82.6822,41.0711,27.4603,20.7437,14.1639,10.0024,8.1608,7.31276,7.06022,0.283675,0.0,1.0,0.0
1749549415368,-0.00177353,89.44,0.0,4,5635.78,131.484,0.0,3.93844,4.07544,4.54307,5.55994,7.85277,11.4594,15.1169,22.4547,44.2907,200.0,82.6989,41.0792,27.4656,20.7478,14.1667,10.0043,8.16236,7.31415,7.06157,0.28392,0.0,1.0,0.0
1749549415388,-0.00177353,89.462,0.0,4,5649.36,131.786,0.0,3.93706,4.07401,4.54148,5.55799,7.85001,11.4554,15.1116,22.4469,44.2752,200.0,82.7146,41.0871,27.4709,20.7518,14.1694,10.0063,8.16396,7.31558,7.06295,0.284172,0.0,1.0,0.0
1749549415412,-0.00177258,89.484,0.0,4,5662.99,132.089,0.0,3.93556,4.07246,4.53975,5.55588,7.84704,11.4511,15.1059,22.4384,44.2588,200.0,82.7317,41.0957,27.4767,20.7562,14.1724,10.0084,8.16568,7.31713,7.06445,0.284444,0.0,1.0,0.0
1749549415434,-0.00177258,89.506,0.0,4,5676.58,132.391,0.0,3.93411,4.07096,4.53808,5.55383,7.84414,11.4468,15.1003,22.4301,44.2423,200.0,82.7487,41.1041,27.4824,20.7604,14.1753,10.0104,8.16736,7.31864,7.0659,0.284708,0.0,1.0,0.0
1749549415455,-0.00177353,89.528,0.0,4,5690.01,132.694,0.0,3.93264,4.06943,4.53638,5.55175,7.84119,11.4425,15.0946,22.4217,44.2255,200.0,82.7669,41.1129,27.4882,20.7648,14.1783,10.0125,8.16907,7.32017,7.06738,0.284976,0.0,1.0,0.0
1749549415476,-0.00177353,89.55,0.0,4,5701.26,132.998,0.0,3.93113,4.06788,4.53464,5.54962,7.83819,11.4381,15.0889,22.4131,44.2085,200.0,82.7841,41.1216,27.494,20.7692,14.1813,10.0147,8.17081,7.32173,7.06888,0.285249,0.0,1.0,0.0
1749549415498,-0.00177258,89.572,0.0,4,5714.81,133.301,0.0,3.92968,4.06638,4.53297,5.54758,7.83531,11.4339,15.0834,22.4049,44.1927,200.0,82.8006,41.1299,27.4996,20.7734,14.1842,10.0167,8.17248,7.32323,7.07033,0.285513,0.0,1.0,0.0
1749549415518,-0.00177258,89.594,0.0,4,5728.32,133.604,0.0,3.9282,4.06484,4.53126,5.54548,7.83235,11.4296,15.0776,22.3964,44.1758,200.0,82.8179,41.1385,27.5054,20.7778,14.1872,10.0188,8.1742,7.32476,7.07182,0.285783,0.0,1.0,0.0
1749549415543,-0.00177353,89.616,0.0,4,5741.8,133.907,0.0,3.92672,4.06331,4.52955,5.54339,7.82939,11.4253,15.0719,22.3879,44.1589,200.0,82.8362,41.1474,27.5112,20.7822,14.1902,10.0209,8.17591,7.3263,7.0733,0.286052,0.0,1.0,0.0
1749549415566,-0.00177353,89.638,0.0,4,5755.11,134.211,0.0,3.92531,4.06185,4.52792,5.5414,7.82657,11.4212,15.0665,22.3798,44.143,200.0,82.8523,41.1555,27.5167,20.7863,14.193,10.0229,8.17754,7.32776,7.07471,0.286309,0.0,1.0,0.0
1749549415587,-0.00177258,89.66,0.0,4,5766.88,134.516,0.0,3.92386,4.06035,4.52625,5.53936,7.8237,11.417,15.061,22.3717,44.1272,200.0,82.8688,41.1638,27.5222,20.7906,14.1959,10.025,8.17921,7.32926,7.07616,0.286572,0.0,1.0,0.0
1749549415610,-0.00177258,89.682,0.0,4,5780.33,134.819,0.0,3.92243,4.05887,4.5246,5.53733,7.82084,11.4128,15.0555,22.3635,44.1108,200.0,82.8856,41.1721,27.5278,20.7948,14.1988,10.027,8.18087,7.33074,7.07759,0.286833,0.0,1.0,0.0
1749549415631,-0.00177353,89.704,0.0,4,5793.74,135.123,0.0,3.921,4.05739,4.52295,5.53532,7.81799,11.4087,15.05,22.3553,44.0946,200.0,82.9032,41.1806,27.5335,20.799,14.2017,10.029,8.18252,7.33222,7.07901,0.287091,0.0,1.0,0.0
1749549415651,-0.00177353,89.726,0.0,4,5807.14,135.427,0.0,3.91954,4.05588,4.52126,5.53325,7.81507,11.4044,15.0444,22.347,44.0781,200.0,82.9199,41.189,27.5391,20.8033,14.2046,10.0311,8.18421,7.33374,7.08048,0.287358,0.0,1.0,0.0
1749549415677,-0.00177258,89.748,0.0,4,5820.37,135.731,0.0,3.91809,4.05438,4.5196,5.53122,7.81221,11.4002,15.0389,22.3388,44.0624,200.0,82.9363,41.1973,27.5447,20.8075,14.2075,10.0331,8.18588,7.33523,7.08192,0.28762,0.0,1.0,0.0
1749549415699,-0.00177258,89.77,0.0,4,5832.7,136.036,0.0,3.91658,4.05282,4.51785,5.52908,7.80918,11.3958,15.033,22.3301,44.0451,200.0,82.9541,41.2062,27.5506,20.8119,14.2105,10.0353,8.18763,7.3368,7.08344,0.287896,0.0,1.0,0.0
1749549415719,-0.00177353,89.792,0.0,4,5846.03,136.341,0.0,3.91503,4.05121,4.51607,5.52689,7.80609,11.3913,15.0271,22.3213,44.0275,200.0,82.9731,41.2154,27.5567,20.8165,14.2136,10.0375,8.18942,7.3384,7.08499,0.288177,0.0,1.0,0.0
1749549415739,-0.00177353,89.814,0.0,4,5859.32,136.646,0.0,3.91354,4.04967,4.51435,5.52478,7.80311,11.3869,15.0213,22.3128,44.0107,200.0,82.9901,41.2239,27.5624,20.8209,14.2166,10.0396,8.19114,7.33995,7.08648,0.288448,0.0,1.0,0.0
1749549415767,-0.00177258,89.836,0.0,4,5872.58,136.951,0.0,3.91205,4.04813,4.51263,5.52269,7.80016,11.3826,15.0157,22.3044,43.9944,200.0,83.0071,41.2325,27.5682,20.8253,14.2196,10.0417,8.19286,7.34149,7.08797,0.288719,0.0,1.0,0.0
1749549415785,-0.00177258,89.858,0.0,4,5885.42,137.256,0.0,3.91058,4.04661,4.51094,5.52061,7.79722,11.3784,15.01,22.296,43.9777,200.0,83.0243,41.241,27.5739,20.8296,14.2225,10.0438,8.19456,7.34301,7.08943,0.288986,0.0,1.0,0.0
1749549415806,-0.00177353,89.88,0.0,4,5898.56,137.561,0.0,3.90913,4.0451,4.50926,5.51856,7.79431,11.3741,15.0044,22.2876,43.9611,200.0,83.0422,41.2497,27.5797,20.8339,14.2255,10.0458,8.19625,7.34452,7.09089,0.289251,0.0,1.0,0.0
1749549415830,-0.00177353,89.902,0.0,4,5911.79,137.867,0.0,3.90764,4.04357,4.50754,5.51645,7.79135,11.3698,14.9987,22.2791,43.9443,200.0,83.0592,41.2583,27.5854,20.8382,14.2285,10.048,8.19796,7.34606,7.09238,0.289521,0.0,1.0,0.0
1749549415851,-0.00177258,89.924,0.0,4,5924.97,138.172,0.0,3.9062,4.04207,4.50588,5.51442,7.78849,11.3656,14.9932,22.271,43.9286,200.0,83.0756,41.2665,27.5909,20.8424,14.2313,10.05,8.19963,7.34755,7.09382,0.289783,0.0,1.0,0.0
1749549415872,-0.00177258,89.946,0.0,4,5938.19,138.478,0.0,3.90465,4.04047,4.50409,5.51224,7.78539,11.3611,14.9872,22.2621,43.9109,200.0,83.0937,41.2755,27.597,20.847,14.2344,10.0522,8.20142,7.34916,7.09537,0.290065,0.0,1.0,0.0
1749549415894,-0.00177353,89.968,0.0,4,5951.46,138.784,0.0,3.90316,4.03893,4.50237,5.51013,7.78241,11.3567,14.9815,22.2536,43.8939,200.0,83.1121,41.2844,27.6029,20.8514,14.2375,10.0543,8.20315,7.3507,7.09686,0.290336,0.0,1.0,0.0
1749549415922,-0.00177353,89.99,0.0,4,5964.59,139.09,0.0,3.90163,4.03735,4.50061,5.50798,7.77937,11.3523,14.9756,22.2449,43.8768,200.0,83.1295,41.2932,27.6087,20.8559,14.2405,10.0565,8.20491,7.35228,7.09838,0.290613,0.0,1.0,0.0
1749549415937,-0.00177258,90.012,0.0,4,5977.7,139.397,0.0,3.90012,4.03579,4.49887,5.50585,7.77637,11.3479,14.9699,22.2364,43.8603,200.0,83.1468,41.3019,27.6146,20.8603,14.2435,10.0586,8.20665,7.35384,7.09989,0.290888,0.0,1.0,0.0
